chr1	144148228	3	CviQI
chr2	176843345	211	CviQI,MboI
chr11	56927383	42	MboI
chr12	120980324	15	MboI
chr10	12793353	137	soni
chr3	142724351	1	MboI
chr13	109228621	168	soni
chr20	43136068	353	CviQI,MboI
chr12	70436062	316	CviQI,MboI
chr2	180258167	3	MboI
chr15	32952250	1312	CviQI,MboI
chr6	152054065	172	MboI
chr11	70757744	12682	soni
chr22	39435816	384	HpaII,MboI,soni
chr20	3942904	118	soni
chr1	241947565	342	MboI
chr12	745326	1937	soni
chr4	184663788	356	HpaII
chr14	97514754	3	CviQI
chr16	74213871	19	HpaII
chr4	137811499	3	CviQI
chr2	212470632	4	CviQI
chr3	120174235	619	CviQI
chr3	106909874	28	MboI
chr19	5572040	10	HpaII
chr5	115482292	35	CviQI
chr4	6917069	789	CviQI,MboI
chr19	59004290	1	CviQI
chr1	167807866	31	CviQI
chr1	143966109	508	CviQI,MboI
chr5	13525765	1	MboI
chr9	76929304	580	CviQI,MboI
chr20	52112835	295	CviQI,MboI
chr18	9133770	5	CviQI
chr12	22360285	61	CviQI
chr6	151752260	1981	MboI
chr10	91163996	1229	CviQI,HpaII,MboI
chr17	60025911	416	CviQI,HpaII,MboI
chr9	8378835	57	CviQI
chr2	204107400	1346	HpaII,MboI
chr9	129830034	779	CviQI,HpaII,MboI
chr2	189624170	558	MboI
chr6	35696420	118	HpaII,soni
chr2	64807797	48	MboI
chr2	191228064	333	soni
chr20	34014024	4	MboI
chr13	72525212	76	MboI
chr1	209849092	38	CviQI
chr9	36372390	210	MboI
chr12	119124027	3807	CviQI,HpaII,MboI,soni
chr19	47634538	3621	CviQI,MboI,soni
chr21	25752252	260	CviQI,MboI,soni
chr2	47985454	2714	soni
chr10	6660383	162	MboI
chr17	60455067	128	CviQI,MboI
chr12	92386420	615	MboI,soni
chr9	2713416	1195	CviQI,MboI
chr2	39096280	14	MboI
chr6	70582105	2	MboI
chr1	201557973	161	MboI
chr16	70682570	419	HpaII
chrX	47403832	812	CviQI,MboI
chr14	21605633	1115	CviQI,MboI
chr4	127539196	1128	CviQI,MboI
chr1	204818545	1	CviQI
chr1	63608445	13753	soni
chr1	202926376	10801	CviQI,MboI,soni
chr21	34905020	104	HpaII
chr1	89438014	4	CviQI
chr22	39678581	277	MboI
chr1	204084371	145	MboI
chr4	90610418	331	MboI
chr1	32530921	341	CviQI,HpaII,MboI
chr6	21697237	1097	CviQI,HpaII,MboI,soni
chr7	16081681	12	CviQI
chr1	54728085	64	HpaII
chr3	173542116	989	CviQI,MboI
chr14	81761499	389	CviQI,MboI
chr18	57908329	224	MboI
chr7	147218375	2	CviQI
chr12	107976085	827	CviQI,MboI
chr14	92488598	173	HpaII
chr20	43055630	177	CviQI,MboI
chr2	175023810	635	CviQI,MboI
chr1	84329277	1021	CviQI,MboI
chr3	157707920	350	MboI
chr6	53263278	1	CviQI
chr7	36944564	38049	soni
chr2	224580725	47	HpaII,soni
chr3	100102280	271	soni
chr7	106611573	23	MboI
chr11	3925967	341	soni
chr11	64948254	742	HpaII,MboI
chr19	6817964	614	CviQI,HpaII,MboI,soni
chrX	87589526	20	CviQI,HpaII
chr11	60504014	2	CviQI
chr1	16565717	264	MboI
chr6	26413308	252	HpaII,MboI
chr16	52513744	3	soni
chr5	140914588	110	CviQI
chr10	97657039	829	CviQI,MboI
chr22	34641924	27	MboI
chr11	6835943	187	CviQI,MboI
chr4	132707788	23319	soni
chr12	103205154	778	HpaII
chrX	117686809	106	MboI
chr1	45081826	1	MboI
chr5	55404660	185	MboI
chr9	76756824	632	HpaII,MboI,soni
chr3	174006289	305	soni
chr3	125162564	174	HpaII,MboI
chr5	171201143	12536	soni
chr4	37325791	955	CviQI,MboI
chr5	12295689	135	MboI
chr11	110755988	1001	CviQI,MboI
chr7	150004545	535	CviQI,MboI
chr17	61712574	179	MboI
chr4	76658228	183	CviQI,HpaII
chr2	16891339	926	MboI
chr1	41479142	1	CviQI
chr8	83217091	308	CviQI,MboI
chr22	17458804	1	soni
chr12	49763875	516	MboI
chr4	39881912	541	CviQI
chr2	141675115	1	MboI
chr21	20624548	341	MboI
chr11	35143748	22992	soni
chr13	52893034	1	soni
chr17	71579273	247	CviQI,MboI
chr1	12586979	741	CviQI,MboI
chr6	119070864	331	CviQI,MboI
chr2	46780792	147019	soni
chr8	101908511	238	HpaII,soni
chr7	149811772	18923	soni
chr14	58875039	741	MboI
chr5	19443382	1	HpaII
chr1	201041722	1514	CviQI,MboI
chr4	166700246	24	CviQI
chr19	17722164	168	MboI
chr14	84578948	829	CviQI,MboI
chr7	91559803	1158	CviQI,MboI
chr20	42279960	60	soni
chr3	136402597	1449	CviQI,MboI
chr6	65331953	1	CviQI
chr4	40248047	369	CviQI
chr16	67375058	631	CviQI,HpaII,MboI
chr6	11340773	194	HpaII,MboI
chr12	1028521	437	CviQI,MboI
chr6	30690923	2066	soni
chr16	66680961	272	soni
chr1	211324754	202	MboI
chr11	127926743	122	MboI
chr1	192090543	192	CviQI
chr1	16048529	162	HpaII,soni
chr4	39868581	122	HpaII,MboI
chr5	39214996	88	CviQI
chr3	89325125	1	MboI
chr15	61808977	2825	CviQI,MboI
chr3	172018083	6717	soni
chr2	86079709	1914	CviQI,HpaII,MboI
chr4	114903638	50	HpaII,soni
chr4	125815229	11874	soni
chr3	179331768	2	MboI
chr15	61639101	97	HpaII
chr1	195438787	359	CviQI,MboI
chr5	118674931	296	MboI
chr9	91296007	1132	HpaII,MboI
chr12	91061551	532	MboI
chr9	105896852	916	CviQI,MboI
chr13	107741422	214	MboI
chr1	108395341	27	CviQI
chr5	64814460	235	HpaII,MboI
chr4	116803101	20	CviQI
chr19	19443875	1	CviQI
chr20	55405413	800	CviQI,MboI
chr9	3481790	367	MboI
chr7	30802878	3629	CviQI,MboI
chr6	72826965	1414	CviQI,MboI
chr1	11752807	801	CviQI,MboI
chr16	28893007	3	CviQI
chr17	56333677	22865	soni
chr3	181802437	529	CviQI,MboI
chr6	35752846	1	MboI
chr11	20345829	33891	soni
chr17	35185301	258	MboI
chr7	149931904	136	MboI
chrX	20194324	388	CviQI,MboI
chr9	5037278	8	MboI
chr2	171483581	6	CviQI
chr2	241708048	668	CviQI,MboI,soni
chr15	32943330	190	MboI
chr2	196755580	833	CviQI,MboI
chr11	68003693	10963	soni
chr6	17768464	1	MboI
chrY	20624189	648	CviQI,MboI
chr3	142727842	202	soni
chr5	130645451	489	MboI
chr14	70547407	180	MboI
chr6	33325020	765	CviQI,MboI
chr20	51399773	235	MboI
chr10	89667031	24256	soni
chr7	147139608	337	MboI
chr1	61334028	212	soni
chr17	34113314	818	HpaII,soni
chr3	33457948	1388	CviQI,MboI
chr7	97340458	670	CviQI,MboI
chr14	54439740	651	CviQI,MboI
chr12	91388713	514	CviQI,MboI
chr1	207902837	144	soni
chr4	151737989	56	MboI
chr10	38369040	1350	CviQI,HpaII,MboI
chr11	74840925	1	soni
chr8	96028962	1149	CviQI,MboI
chr5	89221095	471	CviQI,MboI
chr3	195787701	2076	MboI,soni
chr13	105890700	174	CviQI,MboI
chr1	158845796	358	soni
chr10	17726995	478	CviQI,MboI
chr4	141235275	73	HpaII
chr7	16686530	338	MboI
chr9	130350660	1509	CviQI,MboI,soni
chr8	98677540	162	CviQI,MboI
chr17	24703516	6	CviQI
chr9	98841718	189	HpaII,MboI
chr1	53606270	261	soni
chr2	88676491	870	CviQI,MboI
chr4	96329030	148	CviQI,MboI
chr15	53497107	326	CviQI,MboI
chr8	70378982	454	CviQI,MboI
chr15	54313894	333	MboI
chrX	123046262	692	CviQI,MboI
chr2	96568399	1591	CviQI,HpaII,MboI,soni
chr11	65442661	210	HpaII
chrX	54682452	665	CviQI,MboI
chr4	75325569	5	MboI
chr17	6768434	1743	CviQI,MboI
chrX	39126679	2792	CviQI,MboI
chr2	156900016	922	CviQI,HpaII,MboI
chr1	148435675	61	HpaII
chr4	42271424	553	CviQI,MboI
chr12	8934650	14	CviQI
chr9	36181558	23	MboI
chr13	30623987	812	MboI
chr17	32364308	36	HpaII
chr15	56790361	257	CviQI,MboI
chr8	66824282	22	CviQI,MboI
chr11	1258991	1674	CviQI,HpaII,MboI,soni
chr2	192529448	1149	CviQI,HpaII,MboI,soni
chr19	41113557	3037	soni
chr11	86697822	20	HpaII,MboI
chr12	48953583	22	MboI
chr13	47870743	34	CviQI,MboI
chr12	6950312	455	HpaII
chr5	10384221	94	CviQI
chr18	51558003	241	MboI
chr16	48919079	121	MboI
chr15	56983465	785	HpaII,MboI,soni
chr4	154638663	703	MboI,soni
chr22	38643752	28452	soni
chr4	170163848	68	MboI
chr9	15285633	29329	soni
chr18	629262	1	HpaII
chr4	110594731	764	CviQI
chr16	88461368	583	CviQI,MboI
chr11	10801892	596	CviQI,MboI
chr1	110354399	1383	HpaII,MboI
chr15	65147559	175	MboI
chr14	34470546	1807	CviQI,MboI
chr16	53242728	10	CviQI
chr3	11658606	599	MboI
chr2	206702559	2	MboI
chr7	129632747	1486	CviQI,HpaII,MboI
chrX	85408676	2	CviQI
chr7	114350688	765	HpaII
chr2	32244091	605	MboI
chr9	91231074	39	MboI
chr17	60434024	1079	CviQI,MboI
chr18	66477326	107	MboI
chr2	175206407	3	soni
chr9	20303124	496	MboI
chr2	198532621	619	MboI
chr17	27775039	303	CviQI,MboI
chrX	67635964	830	HpaII,MboI
chr10	6142884	313	CviQI,MboI
chr5	40038719	42	MboI
chr5	130737548	1009	CviQI,MboI,soni
chr5	60039398	1	CviQI
chr12	56092603	3	HpaII
chr16	86081740	474	HpaII,MboI
chrX	57117307	14	HpaII
chr9	105599835	103	MboI
chr6	42114929	828	CviQI,MboI
chr16	67966939	240	CviQI
chr5	180165498	236	CviQI,HpaII,MboI
chr2	25903921	9	MboI
chr7	39615467	492	CviQI,MboI,soni
chr3	33078136	7	MboI
chr7	110511479	90	MboI
chr7	26311812	1681	HpaII,MboI
chr6	25064836	133	CviQI
chr21	36544558	69	soni
chr9	134635258	1	MboI
chr11	128205946	168	HpaII
chr6	15567287	3	MboI
chr9	122694854	10542	soni
chr10	17312246	109	HpaII,soni
chr10	30010454	10	CviQI
chr20	34992778	564	CviQI,MboI
chr2	241151999	33429	soni
chr14	97660589	1232	MboI
chr17	1267231	886	CviQI,MboI
chr9	91333406	701	MboI
chr7	40087133	568	MboI
chr4	24108694	7	CviQI
chr6	113400709	592	soni
chr1	232074375	569	CviQI,MboI
chr3	54817282	441	MboI
chr13	110567477	428	soni
chr3	71481300	427	CviQI,MboI
chr1	103248690	20	HpaII
chr3	139792040	416	CviQI,MboI
chr11	82298840	48	MboI
chr1	206454094	1	soni
chr8	78135950	53	MboI
chr1	149284695	19	HpaII
chr2	175067735	183	HpaII,MboI
chr6	149461745	745	CviQI,HpaII,MboI
chr3	180350362	337	MboI
chr2	105783368	451	CviQI,MboI
chr2	196718800	72	MboI
chr9	22157481	182	CviQI
chr2	197902104	257	HpaII,MboI
chr19	12808425	4311	CviQI,MboI
chr3	103249240	204	MboI
chr15	79373448	171	MboI
chr14	98780986	2	MboI
chr3	178310903	308	CviQI,HpaII,MboI
chr9	21467533	1	soni
chr8	70192802	880	soni
chr7	149211583	228	CviQI
chr1	36463727	270	CviQI,MboI
chr1	203866252	684	CviQI,MboI
chr3	149875765	3	CviQI
chr7	126896062	1042	CviQI,MboI
chr11	60562135	63	HpaII,MboI
chr2	190037922	9	MboI
chr21	15893319	1891	CviQI,MboI
chr2	3502809	607	CviQI,HpaII,MboI,soni
chr1	170667269	876	MboI
chr10	7275122	3	CviQI
chr13	31509256	684	CviQI,MboI
chr12	38210054	6	HpaII
chr8	115309245	172	soni
chr2	58511980	1720	CviQI,MboI,soni
chr2	150317044	970	CviQI,HpaII,MboI
chr13	32062093	2	MboI
chr1	239937309	4450	soni
chr10	114997959	52	HpaII,MboI
chr2	161057296	316	CviQI,MboI
chr4	129428657	246	HpaII,MboI,soni
chr12	67314688	1	CviQI
chr17	24704411	1145	CviQI,MboI
chr7	79639690	656	CviQI,MboI
chr8	55114857	14	HpaII
chr5	66535514	1456	CviQI,MboI
chr2	217699936	367	MboI
chr6	24813915	70	MboI
chr11	101689773	372	soni
chr9	73571555	942	CviQI,MboI
chr14	90506505	2	CviQI
chr12	123960786	630	HpaII,soni
chr1	158296363	1	soni
chr6	30857478	850	CviQI,MboI
chr12	68010569	27	MboI
chr13	45388564	591	CviQI,MboI
chr19	12031393	433	CviQI,MboI
chr10	80752853	133	HpaII
chr12	49188701	1	HpaII
chr6	107075702	119	CviQI,MboI
chr8	52473085	280	CviQI,HpaII,MboI
chr6	98649742	473	MboI
chr5	130623165	513	CviQI,MboI
chr12	47558627	1	MboI
chr1	148816445	3	HpaII,MboI
chr7	150638640	481	CviQI
chr1	53476919	697	CviQI,HpaII
chr15	47126225	562	MboI
chr8	60160280	189	MboI
chr8	68419306	544	MboI
chrX	135806129	1	CviQI
chr13	110346010	98	MboI
chr1	84962869	2	HpaII
chr15	82268066	391	MboI
chr1	1025198	60	MboI
chr15	31422730	222	MboI
chr14	59038122	47	CviQI
chr16	83345774	10	MboI
chr6	149624328	44	CviQI
chr4	92637292	201	CviQI
chr7	8300373	3	MboI
chr2	75041265	1371	MboI
chr5	99899685	65	CviQI
chr2	48353734	215	MboI
chr11	35056400	11	CviQI
chr8	82137501	141	MboI
chr4	36452568	695	MboI
chr7	51104795	683	HpaII,soni
chr7	138183132	31	MboI
chr12	12605326	467	MboI
chr11	67985584	513	CviQI,MboI
chr1	111567633	104	MboI
chr8	30156696	432	CviQI,MboI
chr2	176408003	15	MboI
chr1	111562437	392	CviQI,MboI
chr4	166932496	1348	MboI
chr14	88722137	39	MboI
chr19	43721227	16	MboI
chr12	49424612	6	CviQI
chr2	146119646	1	soni
chr4	143267797	1	MboI
chr8	95114592	463	CviQI,MboI
chr6	121696333	18801	soni
chr10	32089397	1696	CviQI,HpaII,MboI
chr15	62171488	630	MboI
chr11	118597938	182	HpaII,soni
chr2	131419573	103	HpaII
chr1	98028131	1320	CviQI,MboI
chr1	215709789	492	CviQI,MboI
chr5	66537466	198	MboI
chr16	49334146	485	CviQI,MboI
chr3	52218579	40509	soni
chr4	81321385	623	CviQI,MboI
chr8	87521524	358	CviQI,MboI
chrX	122928330	191	HpaII,soni
chr5	10360389	258	MboI
chr6	128327471	337	soni
chr13	26754367	13	HpaII
chr1	196888228	45	MboI
chr11	58101955	514	HpaII,MboI
chr4	166548476	1	MboI
chr16	21738664	187	CviQI
chrX	70628555	412	CviQI,MboI
chr11	77070851	1	MboI
chr3	14896885	7	MboI
chr7	5840649	278	CviQI,MboI
chr1	206071979	461	soni
chr5	112120026	130	soni
chr5	68374700	391	HpaII,soni
chr5	125859755	55	MboI
chr1	165498466	509	CviQI,MboI
chr1	238020703	10	MboI
chr19	8476582	415	HpaII,MboI
chr5	110677352	280	soni
chr8	36779670	337	MboI
chr11	3895194	289	CviQI,MboI
chr1	167930414	823	CviQI,MboI
chr4	101617406	327	CviQI,MboI
chr14	89258087	10	HpaII
chr15	97280310	2	CviQI
chr3	63939930	291	CviQI,MboI
chr20	51632532	17289	soni
chr18	59184152	529	HpaII,MboI
chr11	35066505	5	CviQI
chr2	225498825	357	MboI
chr11	108189078	1130	CviQI,MboI
chr14	49483468	235	soni
chr2	210742926	660	MboI
chr14	44623713	486	MboI
chr8	122911625	629	HpaII,MboI,soni
chr4	26495183	1008	CviQI,MboI
chr12	4250929	237	HpaII,MboI
chr18	5446606	4	MboI
chr6	112195054	100	MboI
chr6	22938881	66	MboI
chr1	100689888	2	HpaII
chr17	54112588	1190	CviQI,HpaII,MboI,soni
chr2	143616869	6	CviQI
chr2	120468695	16331	soni
chr3	195606929	329	soni
chr3	32319345	383	CviQI,MboI
chr11	1358518	3978	CviQI,HpaII,MboI
chr10	7797094	989	CviQI,HpaII,MboI,soni
chr15	92528275	707	MboI,soni
chr6	84773774	593	MboI
chr12	43416871	97	MboI
chr18	70196380	12752	soni
chr14	22618567	597	CviQI,MboI
chr2	225138884	37	CviQI,MboI
chr17	72850121	2406	CviQI,HpaII,MboI,soni
chr3	157916490	421	CviQI,MboI
chr1	181706833	682	CviQI,HpaII,MboI,soni
chr15	67239045	6	CviQI,HpaII
chr13	47658445	3999	soni
chr19	45890953	204	MboI
chr2	134680246	416	HpaII,soni
chr1	176338962	111	MboI
chr18	7074665	777	MboI
chr17	76311671	152	CviQI
chr6	18891398	1250	soni
chr2	166557750	614	CviQI,MboI
chr2	55507244	574	CviQI,MboI
chr10	10234759	894	MboI
chr10	73127284	370	CviQI,HpaII,MboI
chr12	53647767	4	MboI
chr12	11879206	159	MboI
chr1	207799745	623	HpaII,MboI
chr6	158747713	444	CviQI,MboI
chr1	196889895	938	MboI,soni
chr10	32674484	1047	HpaII,MboI
chr1	201749388	847	CviQI,MboI
chr9	36491452	2	MboI
chr11	65733980	3	CviQI
chr3	153421933	2914	CviQI,MboI
chr10	32380967	1148	MboI
chr14	76441286	1061	MboI,soni
chr21	14828236	800	CviQI,MboI
chr19	48621895	1	MboI
chr15	24796597	893	CviQI,HpaII,MboI
chr5	114965204	286	MboI
chr12	38786688	607	CviQI,HpaII,MboI
chr1	85578790	180	MboI
chr12	90957813	1041	CviQI,MboI
chr20	3464769	2	MboI
chr10	97880043	4909	soni
chr2	182195120	135	soni
chr1	170679134	915	CviQI,MboI
chr4	143704721	180	MboI
chr12	32066624	2	MboI
chr17	56684393	576	CviQI,MboI
chr3	49442450	1312	MboI
chr1	45823594	54	MboI
chr6	53275434	1	MboI
chr2	37161671	296	CviQI,MboI
chr8	91028326	29832	soni
chr1	230118471	70	MboI
chr17	76379708	380	HpaII,soni
chr17	28573888	738	CviQI,MboI
chr17	35947865	793	MboI
chr8	93872089	1	MboI
chr12	62656655	32	CviQI,MboI
chr2	173086774	508	CviQI,MboI
chr12	49280371	287	CviQI,MboI
chr17	25641116	1	soni
chr1	207188991	5	CviQI
chr12	75463716	189	MboI
chr6	128108004	22197	soni
chr12	130994330	599	HpaII,MboI
chr21	15315070	178	MboI
chr14	70586873	53	MboI
chr2	65205661	454	HpaII,soni
chr6	128735830	1	MboI
chr3	21322172	46	MboI
chr10	45460079	346	soni
chr3	44121458	328	MboI
chr15	50690146	124	MboI
chr19	45152046	36	CviQI,MboI
chr5	39222454	139	MboI
chr5	150583141	1619	HpaII,MboI,soni
chr6	89857319	356	CviQI,MboI
chr5	141484273	359	CviQI,MboI
chrX	14750433	472	CviQI,MboI
chr22	37258003	237	HpaII
chr19	17354627	87	MboI
chr19	43908822	6	MboI
chr3	109182153	10	MboI
chr14	34469791	806	CviQI,MboI
chr15	79354937	543	CviQI,MboI
chr19	9510268	4031	soni
chr6	170445154	642	CviQI,HpaII,MboI,soni
chr19	14315220	483	CviQI,MboI
chr6	57145963	120	HpaII
chr2	231348107	60	MboI
chr2	198478049	382	CviQI,MboI
chr6	155780539	271	CviQI,MboI
chr14	91044393	390	HpaII,MboI,soni
chr1	19639517	72	HpaII,MboI
chr12	9693679	432	CviQI,MboI
chr15	89364540	2	MboI
chr6	90395548	3	HpaII
chr8	26206862	733	CviQI,MboI
chr1	109769726	299	CviQI,MboI
chr2	131672616	115	CviQI,MboI
chrX	123311354	2	soni
chr11	71650592	1	HpaII
chr6	82254643	1	MboI
chr9	91771416	1	CviQI
chr5	95103699	260	MboI
chr1	32361468	133	soni
chr3	102583514	196	soni
chr12	109564650	1	HpaII
chr5	86822363	515	MboI
chr6	138338725	933	CviQI,MboI
chr1	117083039	424	HpaII,soni
chr2	201452511	309	HpaII,soni
chr21	34354498	1273	CviQI,MboI
chr6	156755928	326	MboI
chr11	32733351	956	MboI
chr4	56468640	3	MboI
chr1	143803671	628	MboI
chr15	53368381	12	HpaII
chr6	14200591	1	MboI
chr14	71130655	15	MboI
chr12	106916181	310	CviQI,MboI,soni
chr6	74351743	1	MboI
chr1	225137108	553	HpaII,MboI,soni
